0,1,2,3,4,5,6,7,8,9,10,11
1683180000000,29203.90000000,29237.73000000,29090.56000000,29166.72000000,1440.65079000,1683183599999,41978226.48905160,34459,728.18158000,21216671.20357460,0
1683183600000,29166.72000000,29177.46000000,29038.31000000,29058.19000000,1492.85404000,1683187199999,43435411.76407880,36112,735.97279000,21412163.63905750,0
1683187200000,29058.20000000,29110.45000000,28982.58000000,29089.26000000,1138.34053000,1683190799999,33073409.78442670,32781,535.09008000,15547818.61590720,0
1683190800000,29089.26000000,29109.65000000,29035.26000000,29088.97000000,936.80424000,1683194399999,27231154.00746690,24006,418.76916000,12172925.05243800,0
1683194400000,29088.98000000,29379.83000000,29065.23000000,29243.62000000,3163.68955000,1683197999999,92511432.98829050,66677,1682.02009000,49184756.98872470,0
1683198000000,29243.62000000,29264.48000000,29111.06000000,29154.66000000,1563.34880000,1683201599999,45632629.50434780,37216,617.56193000,18025397.79015610,0
1683201600000,29154.65000000,29232.87000000,28982.91000000,29054.84000000,2830.09226000,1683205199999,82385392.24327100,55633,1230.41567000,35822709.73009940,0
1683205200000,29054.85000000,29086.33000000,28663.64000000,28761.51000000,6069.57723000,1683208799999,175007067.46235830,101665,2933.94613000,84591868.86580750,0
1683208800000,28761.52000000,28938.54000000,28736.33000000,28783.65000000,3061.58107000,1683212399999,88248636.00368050,60356,1430.66241000,41241184.58641230,0
1683212400000,28783.66000000,28949.66000000,28774.58000000,28866.19000000,1960.27071000,1683215999999,56623256.29900620,42851,983.39650000,28405714.10418050,0
1683216000000,28866.20000000,28972.92000000,28795.01000000,28924.82000000,1891.09912000,1683219599999,54644379.51029290,43476,860.95359000,24879659.47072610,0
1683219600000,28924.83000000,28957.64000000,28792.00000000,28842.29000000,1362.28084000,1683223199999,39328643.82974690,38864,600.85276000,17343941.88555450,0
1683223200000,28842.29000000,28855.42000000,28673.59000000,28799.23000000,2039.99627000,1683226799999,58690384.20263320,48230,924.86744000,26610104.39628920,0
1683226800000,28799.23000000,28897.22000000,28723.08000000,28895.12000000,1511.57239000,1683230399999,43579676.06997280,41676,809.56250000,23338856.91023600,0
1683230400000,28895.31000000,28920.00000000,28816.48000000,28870.16000000,973.21274000,1683233999999,28086667.63090370,31673,454.28162000,13110366.67374480,0
1683234000000,28870.16000000,28895.28000000,28784.25000000,28839.98000000,697.03944000,1683237599999,20099913.64803550,24523,283.77131000,8182184.71373490,0
1683237600000,28839.98000000,28852.17000000,28748.00000000,28779.90000000,865.66577000,1683241199999,24920771.15955340,26917,387.06239000,11141960.67073880,0
1683241200000,28779.91000000,28856.51000000,28770.34000000,28838.16000000,632.95219000,1683244799999,18244907.81276860,18544,294.04936000,8475645.36133820,0
1683244800000,28838.16000000,28961.21000000,28819.77000000,28937.63000000,1340.11631000,1683248399999,38719683.14847270,30138,658.73665000,19035153.98936100,0
1683248400000,28937.62000000,29349.00000000,28880.03000000,29325.74000000,4167.38231000,1683251999999,121622122.23747090,85612,2124.64785000,61982022.95201840,0
1683252000000,29325.75000000,29531.00000000,29200.00000000,29246.26000000,4145.20483000,1683255599999,121633436.79820820,88323,2138.46135000,62762001.79793000,0
1683255600000,29246.27000000,29295.09000000,29144.44000000,29198.23000000,2294.61530000,1683259199999,67059038.39718800,37804,1084.83516000,31709710.01878990,0
1683259200000,29198.22000000,29275.00000000,29179.81000000,29228.08000000,2306.77755000,1683262799999,67448891.25211090,36892,1315.88057000,38474570.43350800,0
1683262800000,29228.08000000,29258.77000000,29157.56000000,29198.00000000,903.49186000,1683266399999,26390847.69189790,25927,384.71212000,11237846.53452530,0
1683266400000,29198.01000000,29230.87000000,29125.01000000,29163.80000000,1263.33509000,1683269999999,36873452.58918480,29595,521.97239000,15234336.40092730,0
1683270000000,29163.79000000,29241.42000000,29029.87000000,29062.29000000,2549.32065000,1683273599999,74171249.49611160,59364,1243.03944000,36157223.14228370,0
1683273600000,29062.29000000,29118.46000000,29036.31000000,29058.00000000,1334.10952000,1683277199999,38792871.12971230,35397,575.15128000,16723551.82718000,0
1683277200000,29058.01000000,29141.14000000,29022.27000000,29101.00000000,1102.34450000,1683280799999,32063101.59602000,31919,540.46375000,15721375.11922940,0
1683280800000,29100.99000000,29137.99000000,29069.23000000,29110.68000000,1405.20482000,1683284399999,40895049.21280090,29986,624.74034000,18181963.02675610,0
1683284400000,29110.67000000,29195.97000000,29069.06000000,29149.36000000,1464.64879000,1683287999999,42660814.43726050,33808,716.42696000,20869756.28393250,0
1683288000000,29149.36000000,29274.23000000,28800.00000000,28952.39000000,5909.87380000,1683291599999,171452089.92244920,119724,2860.34110000,83003953.77788040,0
1683291600000,28952.38000000,29254.41000000,28897.31000000,29175.57000000,3546.70158000,1683295199999,103113192.93211880,79194,1962.69077000,57076626.52055000,0
1683295200000,29175.57000000,29439.99000000,29113.42000000,29259.19000000,4620.42913000,1683298799999,135285987.48041610,86336,2341.81373000,68560617.07036380,0
1683298800000,29259.20000000,29371.68000000,29159.25000000,29356.45000000,2596.07815000,1683302399999,75989384.44999050,61859,1279.07630000,37444461.38770870,0
1683302400000,29356.44000000,29677.00000000,29356.44000000,29586.93000000,6285.16295000,1683305999999,185708151.66896200,122213,3325.32892000,98241942.02132300,0
1683306000000,29586.94000000,29677.00000000,29454.24000000,29460.39000000,2591.87894000,1683309599999,76645764.13243570,59617,1119.02816000,33100484.66369550,0
1683309600000,29460.39000000,29562.01000000,29315.78000000,29399.16000000,2531.69332000,1683313199999,74537965.02068220,61194,1228.81785000,36180943.43993970,0
1683313200000,29399.16000000,29561.66000000,29374.95000000,29561.66000000,1653.74073000,1683316799999,48704845.49014260,43173,931.73265000,27442179.65709710,0
1683316800000,29561.66000000,29588.04000000,29450.69000000,29493.12000000,1403.86794000,1683320399999,41422985.99634150,36372,606.09113000,17884771.96015220,0
1683320400000,29493.13000000,29545.32000000,29453.27000000,29486.78000000,912.46159000,1683323999999,26913614.16533790,28698,423.81022000,12500273.05498120,0
1683324000000,29486.79000000,29650.00000000,29475.58000000,29589.73000000,1200.48174000,1683327599999,35487358.76284570,36106,682.23932000,20168979.75752130,0
1683327600000,29589.73000000,29599.18000000,29475.35000000,29505.61000000,886.90908000,1683331199999,26194916.89297310,28776,381.94805000,11280597.80477580,0
1683331200000,29505.60000000,29820.00000000,29475.37000000,29671.11000000,2876.15709000,1683334799999,85331005.36163770,76465,1595.68182000,47342994.31288480,0
1683334800000,29671.12000000,29689.05000000,29491.90000000,29541.39000000,1775.51947000,1683338399999,52527519.68842060,53334,789.84869000,23366339.64605880,0
1683338400000,29541.38000000,29550.39000000,29435.13000000,29463.76000000,1344.01472000,1683341999999,39613965.49303390,37219,535.51746000,15784853.71321010,0
1683342000000,29463.77000000,29466.76000000,29337.83000000,29353.61000000,2321.96356000,1683345599999,68227522.77923370,52862,978.48867000,28749294.27669780,0
1683345600000,29353.62000000,29427.61000000,29317.08000000,29343.31000000,1068.49294000,1683349199999,31377755.73098140,35508,523.09323000,15362734.52953100,0
1683349200000,29343.30000000,29385.18000000,29333.05000000,29346.99000000,695.91934000,1683352799999,20432575.89735120,25418,351.59958000,10323008.75200850,0
1683352800000,29346.99000000,29388.56000000,29250.65000000,29386.17000000,1516.70255000,1683356399999,44485124.79644410,46075,645.54193000,18937223.24167830,0
1683356400000,29386.18000000,29437.01000000,29362.50000000,29363.35000000,963.10696000,1683359999999,28306079.06054360,37335,448.00604000,13168118.93012150,0
1683360000000,29363.34000000,29367.20000000,29132.14000000,29330.12000000,2790.29274000,1683363599999,81652802.42658310,69215,1365.00632000,39948075.40369760,0
1683363600000,29330.12000000,29356.47000000,29280.00000000,29285.06000000,832.71111000,1683367199999,24411546.02300760,32371,399.52555000,11712811.45439590,0
1683367200000,29285.05000000,29327.71000000,29207.11000000,29238.57000000,2393.13084000,1683370799999,70003805.00491170,49264,973.68416000,28484155.02887070,0
1683370800000,29238.58000000,29271.33000000,29200.01000000,29266.15000000,1206.86805000,1683374399999,35291310.65095080,31948,604.94099000,17690704.93170740,0
1683374400000,29266.16000000,29267.24000000,29000.00000000,29096.85000000,3078.70455000,1683377999999,89661463.26015990,68312,1315.30366000,38302713.72984700,0
1683378000000,29096.85000000,29096.86000000,28863.89000000,28935.84000000,3700.88519000,1683381599999,107243772.54299220,81661,1879.34313000,54451231.07765180,0
1683381600000,28935.84000000,28935.85000000,28526.67000000,28606.61000000,7001.35513000,1683385199999,200593512.33414930,130051,3282.57325000,94019201.78221830,0
1683385200000,28606.62000000,28633.01000000,28300.00000000,28576.61000000,4139.09764000,1683388799999,118037748.71066950,87251,1791.78599000,51101765.33423290,0
1683388800000,28576.62000000,28713.83000000,28535.26000000,28701.53000000,2349.37683000,1683392399999,67297911.99330390,59395,1255.47123000,35962027.12330790,0
1683392400000,28701.53000000,28843.85000000,28669.48000000,28771.89000000,2266.81704000,1683395999999,65203312.53532910,51124,1141.73641000,32837328.69008570,0
1683396000000,28771.89000000,28964.00000000,28770.44000000,28912.43000000,1999.33159000,1683399599999,57748047.01755840,47999,1078.89100000,31156586.17943440,0
1683399600000,28912.43000000,28964.68000000,28840.50000000,28842.82000000,1207.70007000,1683403199999,34884638.69110780,33406,561.34557000,16216588.57335000,0
1683403200000,28842.82000000,28870.00000000,28774.57000000,28795.89000000,1131.18229000,1683406799999,32607126.86633990,29010,491.25571000,14159013.19455150,0
1683406800000,28795.90000000,28824.41000000,28642.00000000,28807.43000000,1069.95354000,1683410399999,30753696.39523190,35977,562.17666000,16157799.23352790,0
1683410400000,28807.43000000,28858.72000000,28758.44000000,28835.12000000,818.91273000,1683413999999,23600739.93662320,27106,429.96958000,12391027.16135770,0
1683414000000,28835.11000000,28880.49000000,28809.23000000,28848.20000000,701.08862000,1683417599999,20224909.58393770,22715,315.16410000,9091670.71129490,0
1683417600000,28848.19000000,28956.30000000,28791.85000000,28942.72000000,1392.95929000,1683421199999,40221089.12298170,38299,732.64839000,21154382.84276750,0
1683421200000,28942.73000000,29138.29000000,28814.48000000,28887.79000000,2426.74865000,1683424799999,70346877.49041410,57849,1261.26057000,36570186.10019050,0
1683424800000,28887.78000000,28945.48000000,28813.82000000,28816.20000000,1040.86910000,1683428399999,30055081.91892140,31817,473.22899000,13663401.52994580,0
1683428400000,28816.20000000,28845.63000000,28744.08000000,28798.56000000,1362.29961000,1683431999999,39221198.71988420,32078,756.33159000,21773669.31974460,0
1683432000000,28798.57000000,28853.28000000,28787.02000000,28840.03000000,669.57948000,1683435599999,19295738.83867600,21387,340.83554000,9822164.19564750,0
1683435600000,28840.03000000,28911.05000000,28824.88000000,28890.00000000,1109.88261000,1683439199999,32036068.84503090,31335,568.98402000,16422492.54103420,0
1683439200000,28890.00000000,28936.00000000,28851.78000000,28914.55000000,1097.17087000,1683442799999,31708994.63758590,33011,594.73531000,17188649.57133390,0
1683442800000,28914.56000000,28952.56000000,28892.04000000,28910.41000000,691.54569000,1683446399999,20000467.81019370,29546,373.97173000,10815512.30438510,0
1683446400000,28910.42000000,28960.03000000,28843.76000000,28857.06000000,902.62875000,1683449999999,26087934.55359390,27805,417.63889000,12071305.31255690,0
1683450000000,28857.06000000,28890.77000000,28757.38000000,28815.77000000,1225.04533000,1683453599999,35314692.23497910,35851,578.97999000,16691928.48865800,0
1683453600000,28815.77000000,28863.75000000,28794.89000000,28847.74000000,746.11679000,1683457199999,21508536.37786000,22048,379.52463000,10940530.55298380,0
1683457200000,28847.74000000,28919.41000000,28705.12000000,28840.06000000,1399.44636000,1683460799999,40326781.06114330,35587,714.69937000,20595631.99429020,0
1683460800000,28840.07000000,28940.00000000,28840.00000000,28919.07000000,820.69884000,1683464399999,23713035.17969770,26557,465.26070000,13442316.56595080,0
1683464400000,28919.06000000,28989.99000000,28884.65000000,28920.00000000,1231.77980000,1683467999999,35639577.74082780,36535,637.07680000,18433200.28723760,0
1683468000000,28920.00000000,29095.88000000,28884.44000000,29045.71000000,1954.60978000,1683471599999,56691284.39533030,54022,1039.62121000,30155114.02025610,0
1683471600000,29045.71000000,29053.21000000,28900.99000000,28942.67000000,1282.23253000,1683475199999,37145156.79450130,42247,593.20921000,17183571.29778130,0
1683475200000,28942.66000000,28973.09000000,28807.00000000,28953.65000000,1401.91519000,1683478799999,40512661.04879830,39808,674.64759000,19496491.97798030,0
1683478800000,28953.64000000,29029.11000000,28877.55000000,28904.56000000,1073.87189000,1683482399999,31082677.21950390,33118,532.14341000,15405249.20386320,0
1683482400000,28904.56000000,28954.99000000,28857.49000000,28857.62000000,724.37308000,1683485999999,20938556.67479370,25952,349.74600000,10109978.15400980,0
1683486000000,28857.50000000,28930.29000000,28770.69000000,28907.73000000,1057.53936000,1683489599999,30504179.99274410,32693,521.32706000,15036514.11592210,0
1683489600000,28907.73000000,28949.34000000,28885.09000000,28912.07000000,780.08677000,1683493199999,22559253.26347280,24297,319.90367000,9251253.29267770,0
1683493200000,28912.08000000,28952.87000000,28750.00000000,28772.83000000,938.38589000,1683496799999,27069372.50583060,33774,430.70204000,12426376.32790280,0
1683496800000,28772.84000000,28840.86000000,28716.00000000,28739.22000000,1046.31616000,1683500399999,30116782.04917800,32109,476.90350000,13727545.67901600,0
1683500400000,28739.22000000,28792.19000000,28395.23000000,28430.10000000,3627.30846000,1683503999999,103742536.85043940,77700,1670.63081000,47784892.95328950,0
1683504000000,28430.09000000,28631.01000000,28357.70000000,28572.17000000,3090.48598000,1683507599999,88136109.81080320,71054,1527.50885000,43562254.27417100,0
1683507600000,28572.17000000,28587.77000000,28034.34000000,28220.34000000,6092.20654000,1683511199999,172156287.30914410,109457,2677.33262000,75642715.03395130,0
1683511200000,28220.35000000,28302.08000000,28129.74000000,28284.98000000,2966.43174000,1683514799999,83712377.61132810,62497,1359.74876000,38375938.08112450,0
1683514800000,28284.98000000,28284.98000000,28004.23000000,28199.71000000,2709.99534000,1683518399999,76299105.55057480,59067,1342.93470000,37809486.68826440,0
1683518400000,28199.72000000,28227.01000000,28112.79000000,28125.00000000,1519.54643000,1683521999999,42824434.05694140,38014,757.02100000,21334974.70060930,0
1683522000000,28125.01000000,28262.19000000,28075.24000000,28260.47000000,1588.77487000,1683525599999,44779166.14324380,37431,831.41401000,23433934.69558410,0
1683525600000,28260.46000000,28260.47000000,28124.39000000,28170.75000000,1843.76649000,1683529199999,51997612.78466960,39303,876.11541000,24708900.34772960,0
1683529200000,28170.74000000,28192.12000000,27830.85000000,27975.48000000,3437.96235000,1683532799999,96326518.35446270,83095,1370.44843000,38386357.01971120,0
1683532800000,27975.47000000,27989.11000000,27577.01000000,27704.94000000,5210.60203000,1683536399999,144979002.92905190,104484,2314.93683000,64423581.30689890,0
1683536400000,27704.95000000,27937.50000000,27680.00000000,27914.94000000,3757.37919000,1683539999999,104553025.13404770,76232,2113.99188000,58820810.42469000,0
1683540000000,27914.94000000,27951.75000000,27868.82000000,27936.14000000,1899.42493000,1683543599999,53020929.08237710,50338,965.52249000,26949736.39710530,0
1683543600000,27936.14000000,27973.44000000,27870.27000000,27934.09000000,1669.58348000,1683547199999,46624847.14120570,44439,800.33731000,22350415.96968870,0
1683547200000,27934.09000000,27942.48000000,27747.41000000,27766.81000000,2751.68104000,1683550799999,76624003.31150140,52276,1273.96652000,35475412.73182110,0
1683550800000,27766.82000000,27971.79000000,27732.23000000,27855.78000000,2647.01810000,1683554399999,73762329.91434180,70398,1254.75301000,34963216.97053070,0
1683554400000,27855.78000000,27980.00000000,27669.50000000,27970.53000000,2902.98597000,1683557999999,80780379.75220810,74207,1412.94200000,39320111.82890890,0
1683558000000,27970.53000000,28082.14000000,27857.34000000,27887.58000000,2963.51087000,1683561599999,82818332.78189070,75944,1480.66551000,41375641.02640170,0
1683561600000,27887.58000000,27930.21000000,27833.58000000,27867.20000000,1433.93484000,1683565199999,39975953.57077480,44841,678.90416000,18926173.97478860,0
1683565200000,27867.21000000,27908.93000000,27523.00000000,27530.00000000,3057.90883000,1683568799999,84904479.72418290,79568,1306.57027000,36292434.59967370,0
1683568800000,27530.00000000,27613.74000000,27310.07000000,27475.26000000,7288.67063000,1683572399999,200171152.66627110,156741,3394.20141000,93216678.05655740,0
1683572400000,27475.26000000,27498.35000000,27289.39000000,27340.72000000,3607.05921000,1683575999999,98836357.44060440,85596,1753.99113000,48066338.10492750,0
1683576000000,27340.72000000,27550.88000000,27262.00000000,27534.91000000,2328.55470000,1683579599999,63891692.89856590,72351,1195.07281000,32790467.37649100,0
1683579600000,27534.92000000,27656.53000000,27421.07000000,27541.41000000,1380.56464000,1683583199999,37968414.07798700,47066,638.65694000,17569867.32131560,0
1683583200000,27541.41000000,27660.88000000,27528.35000000,27653.09000000,1118.20371000,1683586799999,30866951.18342170,36111,553.29580000,15273727.12769290,0
1683586800000,27653.09000000,27699.80000000,27584.47000000,27668.79000000,978.10988000,1683590399999,27043231.43881280,30127,467.23750000,12918930.05172260,0
1683590400000,27668.80000000,27668.89000000,27534.55000000,27578.26000000,1189.99499000,1683593999999,32848293.54375140,36324,453.24557000,12511149.55818950,0
1683594000000,27578.27000000,27749.34000000,27560.85000000,27701.39000000,1798.12786000,1683597599999,49752341.95788020,46431,940.29722000,26015239.37092320,0
1683597600000,27701.40000000,27701.40000000,27564.24000000,27641.55000000,1874.75734000,1683601199999,51790114.39488000,42442,1091.55265000,30156028.58089730,0
1683601200000,27641.54000000,27648.91000000,27543.97000000,27629.34000000,1202.22229000,1683604799999,33176830.61249550,31017,662.30983000,18278064.74897450,0
1683604800000,27629.35000000,27649.43000000,27565.71000000,27608.96000000,994.53351000,1683608399999,27459702.37350450,27764,509.06762000,14055453.73034490,0
1683608400000,27608.96000000,27618.00000000,27512.36000000,27549.70000000,1904.43880000,1683611999999,52493666.84826220,40140,968.29321000,26688593.75585040,0
1683612000000,27549.70000000,27588.88000000,27437.32000000,27547.76000000,1801.85844000,1683615599999,49561584.59049130,46845,834.54818000,22955267.60868590,0
1683615600000,27547.76000000,27673.72000000,27506.29000000,27666.64000000,1583.32311000,1683619199999,43682460.39825230,44076,894.07891000,24668191.67513980,0
1683619200000,27666.63000000,27670.23000000,27550.94000000,27569.87000000,1667.22167000,1683622799999,46019652.62249740,35686,794.77465000,21938407.12762440,0
1683622800000,27569.87000000,27598.47000000,27534.93000000,27579.99000000,1316.57758000,1683626399999,36297764.46494870,33233,604.34121000,16661525.66235740,0
1683626400000,27580.00000000,27651.22000000,27553.38000000,27584.56000000,1353.14931000,1683629999999,37346160.50076860,33105,714.95937000,19731442.59525270,0
1683630000000,27584.56000000,27728.99000000,27517.70000000,27678.31000000,1759.03352000,1683633599999,48581409.16724430,41530,961.13650000,26552257.40579580,0
1683633600000,27678.31000000,27815.80000000,27644.99000000,27758.34000000,2512.30701000,1683637199999,69704885.93792160,53056,1349.21610000,37434111.80993830,0
1683637200000,27758.35000000,27818.00000000,27556.80000000,27619.30000000,2263.23396000,1683640799999,62664332.87162820,54189,1040.97745000,28825580.79657360,0
1683640800000,27619.31000000,27631.72000000,27402.94000000,27540.31000000,3234.06108000,1683644399999,88964280.86649360,69906,1505.52008000,41412886.04048530,0
1683644400000,27540.32000000,27584.48000000,27370.01000000,27400.39000000,2511.96687000,1683647999999,69021669.29654040,57723,1102.12044000,30280399.26831630,0
1683648000000,27400.39000000,27700.00000000,27353.00000000,27699.14000000,2737.81688000,1683651599999,75267863.91754940,59944,1370.00389000,37667947.33754570,0
1683651600000,27699.15000000,27750.00000000,27566.41000000,27614.43000000,1632.90241000,1683655199999,45151684.37812380,47471,784.64423000,21696525.73273410,0
1683655200000,27614.43000000,27680.10000000,27520.00000000,27556.34000000,1543.81599000,1683658799999,42633703.71304580,42028,774.99052000,21405267.13612700,0
1683658800000,27556.35000000,27719.85000000,27464.90000000,27716.32000000,1691.92608000,1683662399999,46684460.67639260,45669,908.07462000,25060750.39826790,0
1683662400000,27716.32000000,27775.18000000,27606.09000000,27649.22000000,1464.73290000,1683665999999,40548096.09333210,40160,762.88138000,21119053.55561860,0
1683666000000,27649.21000000,27658.53000000,27579.72000000,27602.74000000,693.08567000,1683669599999,19146732.66891800,24796,345.57073000,9546223.80702660,0
1683669600000,27602.74000000,27608.16000000,27521.49000000,27579.61000000,837.28188000,1683673199999,23079319.87865550,29294,419.05780000,11550944.72407910,0
1683673200000,27579.60000000,27659.59000000,27577.70000000,27628.27000000,544.94154000,1683676799999,15046896.53226950,20869,302.43521000,8350610.37862300,0
1683676800000,27628.28000000,27786.01000000,27620.19000000,27747.06000000,1554.71882000,1683680399999,43093874.35622970,43842,818.72757000,22691726.43160420,0
1683680400000,27747.07000000,27849.94000000,27670.23000000,27697.98000000,1250.47622000,1683683999999,34698237.22219630,38934,612.68858000,17001456.51437410,0
1683684000000,27697.98000000,27741.56000000,27651.80000000,27671.74000000,1151.72966000,1683687599999,31894238.03132680,27489,568.69798000,15749575.96182230,0
1683687600000,27671.74000000,27724.00000000,27660.00000000,27685.29000000,1537.15797000,1683691199999,42556332.87594780,25064,495.10914000,13709751.05014360,0
1683691200000,27685.29000000,27691.88000000,27647.56000000,27689.78000000,926.08944000,1683694799999,25630718.73904650,23233,323.57171000,8954858.60161110,0
1683694800000,27689.78000000,27720.97000000,27652.54000000,27655.55000000,845.10320000,1683698399999,23395148.74343270,24454,425.78439000,11787563.23669890,0
1683698400000,27655.55000000,27655.56000000,27580.00000000,27628.27000000,1268.16173000,1683701999999,35013016.21188090,32409,546.66243000,15092501.83404210,0
1683702000000,27628.27000000,27631.39000000,27529.88000000,27542.26000000,1127.20242000,1683705599999,31075556.23746930,35672,516.67047000,14243500.51621490,0
1683705600000,27542.26000000,27597.74000000,27474.91000000,27572.48000000,1438.10754000,1683709199999,39617514.72595730,40903,659.21402000,18162085.25499340,0
1683709200000,27572.47000000,27607.38000000,27537.00000000,27577.70000000,847.93871000,1683712799999,23377157.33117700,29517,382.50097000,10545775.28630990,0
1683712800000,27577.69000000,27614.53000000,27536.40000000,27590.09000000,977.20685000,1683716399999,26950136.21269740,30247,452.60449000,12482963.73420490,0
1683716400000,27590.09000000,27679.10000000,27590.09000000,27677.09000000,1078.03722000,1683719999999,29786809.10967910,32483,605.91183000,16742730.49168240,0
1683720000000,27677.08000000,28183.92000000,27635.81000000,28175.28000000,8888.81305000,1683723599999,248539296.08572060,163070,4759.34268000,133062060.14478740,0
1683723600000,28175.27000000,28331.42000000,28033.27000000,28169.76000000,5846.21294000,1683727199999,164742314.60639890,117827,2884.57509000,81307733.28454500,0
1683727200000,28169.76000000,28254.91000000,28053.07000000,28089.31000000,2939.04101000,1683730799999,82770009.04461110,67201,1297.43033000,36543923.68655540,0
1683730800000,28089.30000000,28227.95000000,28077.28000000,28153.20000000,2498.96113000,1683734399999,70317531.20313330,50526,1327.36344000,37349584.66038280,0
1683734400000,28153.21000000,28299.15000000,28145.79000000,28182.17000000,2765.35310000,1683737999999,78051461.32220990,54159,1373.64207000,38770896.79702330,0
1683738000000,28182.18000000,28218.88000000,26777.00000000,27498.72000000,17856.79677000,1683741599999,487819408.01639040,316232,8234.57930000,224838364.01797030,0
1683741600000,27498.73000000,27539.57000000,27355.09000000,27432.18000000,3179.80461000,1683745199999,87276649.58524400,69603,1564.30269000,42933469.32974830,0
1683745200000,27432.18000000,27790.49000000,27411.72000000,27692.26000000,3879.56771000,1683748799999,107383996.12333090,81524,2011.67077000,55664052.53468170,0
1683748800000,27692.27000000,27982.23000000,27652.68000000,27857.22000000,3083.71356000,1683752399999,85895792.98006140,65227,1560.21159000,43456689.58446920,0
1683752400000,27857.22000000,27868.40000000,27219.00000000,27508.57000000,3481.95503000,1683755999999,95861514.02613090,87296,1711.72682000,47119018.02659650,0
1683756000000,27508.57000000,27699.00000000,27490.62000000,27670.34000000,1448.78244000,1683759599999,39942744.91612860,41124,652.39972000,17990223.04963300,0
1683759600000,27670.35000000,27723.99000000,27572.85000000,27598.75000000,1284.18242000,1683763199999,35483954.72910120,36543,613.44868000,16952512.47952420,0
1683763200000,27598.74000000,27622.68000000,27426.99000000,27515.09000000,1631.16638000,1683766799999,44896284.13924710,48446,715.44220000,19689338.33460130,0
1683766800000,27515.09000000,27579.67000000,27474.21000000,27554.12000000,960.18361000,1683770399999,26442058.06343880,31242,500.93418000,13795065.48477790,0
1683770400000,27554.12000000,27577.82000000,27498.48000000,27503.66000000,994.18300000,1683773999999,27373169.84167510,28294,466.51611000,12844713.72023280,0
1683774000000,27503.66000000,27503.66000000,27367.76000000,27446.90000000,2165.81389000,1683777599999,59409026.48493540,44994,924.33383000,25354771.67226840,0
1683777600000,27446.90000000,27494.99000000,27395.88000000,27493.55000000,1031.82105000,1683781199999,28319456.02001610,29988,472.92731000,12981944.76411790,0
1683781200000,27493.56000000,27536.96000000,27422.03000000,27528.85000000,996.91245000,1683784799999,27392125.32023650,31696,536.35422000,14739275.31548980,0
1683784800000,27528.86000000,27536.18000000,27457.30000000,27504.52000000,922.87647000,1683788399999,25371789.63167710,28748,463.38887000,12739737.49405740,0
1683788400000,27504.53000000,27553.21000000,27416.02000000,27450.07000000,1116.63395000,1683791999999,30708629.96200850,31184,506.10090000,13920096.16869180,0
1683792000000,27450.07000000,27450.07000000,27257.98000000,27390.46000000,2204.99244000,1683795599999,60377178.43409740,60756,975.94299000,26723749.49471240,0
1683795600000,27390.47000000,27448.95000000,27345.07000000,27417.47000000,1277.08676000,1683799199999,34990564.34088330,36057,689.32498000,18886977.54849030,0
1683799200000,27417.47000000,27490.29000000,27408.93000000,27459.86000000,964.14628000,1683802799999,26463511.70779110,29735,463.59357000,12725510.18144200,0
1683802800000,27459.87000000,27482.56000000,27375.02000000,27405.61000000,918.71881000,1683806399999,25197677.77106810,33539,376.86748000,10336583.18826160,0
1683806400000,27405.62000000,27630.14000000,27300.82000000,27399.00000000,3105.52440000,1683809999999,85303883.46087480,82878,1563.29685000,42946781.69323370,0
1683810000000,27399.00000000,27494.94000000,27099.98000000,27206.61000000,3882.50831000,1683813599999,106063213.42476370,98210,1793.99355000,49006964.74204210,0
1683813600000,27206.62000000,27343.37000000,26952.00000000,27121.19000000,4296.13557000,1683817199999,116612972.29298310,110047,2020.51805000,54850571.64868840,0
1683817200000,27121.19000000,27223.81000000,27046.49000000,27179.42000000,2869.60440000,1683820799999,77890770.26812990,64239,1711.46086000,46455544.92587610,0
1683820800000,27179.43000000,27219.52000000,27097.25000000,27129.17000000,2346.59703000,1683824399999,63727892.22594410,51257,1295.73072000,35190428.54268870,0
1683824400000,27129.17000000,27148.58000000,26742.90000000,26907.28000000,5876.68371000,1683827999999,158117077.00800010,127856,2716.33205000,73079416.04815370,0
1683828000000,26907.27000000,26993.19000000,26770.26000000,26963.73000000,2873.47032000,1683831599999,77268282.87037960,71262,1511.77791000,40650631.26225310,0
1683831600000,26963.74000000,27055.00000000,26702.05000000,26843.05000000,2471.46579000,1683835199999,66422258.38650220,66600,1195.17560000,32125179.63722650,0
1683835200000,26843.06000000,27037.61000000,26807.22000000,26996.18000000,1419.53922000,1683838799999,38207418.41144110,42131,777.59187000,20931894.16168750,0
1683838800000,26996.17000000,27060.47000000,26941.51000000,26977.99000000,821.53189000,1683842399999,22187981.77762240,31661,426.12913000,11508893.95785600,0
1683842400000,26978.00000000,27056.44000000,26900.00000000,26903.81000000,1043.33136000,1683845999999,28145264.28037720,33852,464.01731000,12518977.76053580,0
1683846000000,26903.80000000,27056.18000000,26820.00000000,26968.62000000,1444.38656000,1683849599999,38910622.88691130,42328,702.36669000,18922759.74519220,0
1683849600000,26968.61000000,27042.96000000,26922.54000000,27033.78000000,1095.41646000,1683853199999,29562667.28501180,34938,530.68658000,14321788.05606120,0
1683853200000,27033.78000000,27091.12000000,26850.00000000,26878.48000000,1558.83797000,1683856799999,42006426.73700220,42470,732.70033000,19742453.03572350,0
